comp_time,is_convex,nu,outlier_ratio,test_accuracy,trial
0.08092403411865234,True,0.9,0.0,0.9785,0.0
0.0764000415802002,True,0.8,0.0,0.978,0.0
0.04970502853393555,True,0.7,0.0,0.983,0.0
0.04828596115112305,True,0.6,0.0,0.9835,0.0
0.0702810287475586,True,0.5,0.0,0.9795,0.0
0.07378506660461426,True,0.4,0.0,0.981,0.0
0.04728198051452637,True,0.29999999999999993,0.0,0.9855,0.0
0.15707707405090332,True,0.19999999999999996,0.0,0.9785,0.0
0.0699150562286377,True,0.1,0.0,0.982,0.0
0.08764886856079102,True,0.9,0.0,0.964,1.0
0.08668088912963867,True,0.8,0.0,0.974,1.0
0.045881032943725586,True,0.7,0.0,0.9785,1.0
0.045629024505615234,True,0.6,0.0,0.982,1.0
0.04594111442565918,True,0.5,0.0,0.982,1.0
0.04426002502441406,True,0.4,0.0,0.983,1.0
0.0644371509552002,True,0.29999999999999993,0.0,0.983,1.0
0.06589889526367188,True,0.19999999999999996,0.0,0.984,1.0
0.08305692672729492,True,0.1,0.0,0.981,1.0
0.04628896713256836,True,0.9,0.0,0.9785,2.0
0.08896994590759277,True,0.8,0.0,0.982,2.0
0.046842098236083984,True,0.7,0.0,0.9815,2.0
0.06994795799255371,True,0.6,0.0,0.9835,2.0
0.06785011291503906,True,0.5,0.0,0.985,2.0
0.06685185432434082,True,0.4,0.0,0.985,2.0
0.06317496299743652,True,0.29999999999999993,0.0,0.9855,2.0
0.1264359951019287,True,0.19999999999999996,0.0,0.9845,2.0
0.045030832290649414,True,0.1,0.0,0.974,2.0
0.0896749496459961,True,0.9,0.0,0.951,3.0
0.043070077896118164,True,0.8,0.0,0.9765,3.0
0.04572582244873047,True,0.7,0.0,0.977,3.0
0.045423030853271484,True,0.6,0.0,0.98,3.0
0.04339790344238281,True,0.5,0.0,0.9825,3.0
0.06502413749694824,True,0.4,0.0,0.9815,3.0
0.041663169860839844,True,0.29999999999999993,0.0,0.984,3.0
0.04664802551269531,True,0.19999999999999996,0.0,0.9805,3.0
0.04197096824645996,True,0.1,0.0,0.9825,3.0
0.06796002388000488,True,0.9,0.0,0.98,4.0
0.04608297348022461,True,0.8,0.0,0.9825,4.0
0.046508073806762695,True,0.7,0.0,0.9825,4.0
0.06624698638916016,True,0.6,0.0,0.983,4.0
0.04452109336853027,True,0.5,0.0,0.983,4.0
0.06909608840942383,True,0.4,0.0,0.9825,4.0
0.042112112045288086,True,0.29999999999999993,0.0,0.9825,4.0
0.043682098388671875,True,0.19999999999999996,0.0,0.981,4.0
0.04235696792602539,True,0.1,0.0,0.9785,4.0
0.045729875564575195,True,0.9,0.0,0.975,5.0
0.04776501655578613,True,0.8,0.0,0.9825,5.0
0.08126282691955566,True,0.7,0.0,0.9835,5.0
0.045790910720825195,True,0.6,0.0,0.9835,5.0
0.04357790946960449,True,0.5,0.0,0.9825,5.0
0.044474124908447266,True,0.4,0.0,0.981,5.0
0.04467010498046875,True,0.29999999999999993,0.0,0.983,5.0
0.043756961822509766,True,0.19999999999999996,0.0,0.9825,5.0
0.043025970458984375,True,0.1,0.0,0.981,5.0
0.04973196983337402,True,0.9,0.0,0.969,6.0
0.045510053634643555,True,0.8,0.0,0.9805,6.0
0.042153120040893555,True,0.7,0.0,0.9785,6.0
0.044754981994628906,True,0.6,0.0,0.983,6.0
0.08787202835083008,True,0.5,0.0,0.9795,6.0
0.06409692764282227,True,0.4,0.0,0.98,6.0
0.06891202926635742,True,0.29999999999999993,0.0,0.978,6.0
0.0449519157409668,True,0.19999999999999996,0.0,0.9815,6.0
0.04262280464172363,True,0.1,0.0,0.9805,6.0
0.06759190559387207,True,0.9,0.0,0.968,7.0
0.04677391052246094,True,0.8,0.0,0.978,7.0
0.04690098762512207,True,0.7,0.0,0.9765,7.0
0.04237484931945801,True,0.6,0.0,0.9735,7.0
0.04135298728942871,True,0.5,0.0,0.9785,7.0
0.04469585418701172,True,0.4,0.0,0.9775,7.0
0.04261207580566406,True,0.29999999999999993,0.0,0.979,7.0
0.06838107109069824,True,0.19999999999999996,0.0,0.977,7.0
0.04342508316040039,True,0.1,0.0,0.982,7.0
0.06780791282653809,True,0.9,0.0,0.986,8.0
0.13001203536987305,True,0.8,0.0,0.979,8.0
0.04764080047607422,True,0.7,0.0,0.987,8.0
0.04453086853027344,True,0.6,0.0,0.985,8.0
0.0499110221862793,True,0.5,0.0,0.9855,8.0
0.04423809051513672,True,0.4,0.0,0.986,8.0
0.04723405838012695,True,0.29999999999999993,0.0,0.9855,8.0
0.06339311599731445,True,0.19999999999999996,0.0,0.983,8.0
0.07257390022277832,True,0.1,0.0,0.983,8.0
0.04635810852050781,True,0.9,0.0,0.9745,9.0
0.049108028411865234,True,0.8,0.0,0.98,9.0
0.04942512512207031,True,0.7,0.0,0.979,9.0
0.044483184814453125,True,0.6,0.0,0.9815,9.0
0.04341006278991699,True,0.5,0.0,0.9805,9.0
0.10199809074401855,True,0.4,0.0,0.9855,9.0
0.04585599899291992,True,0.29999999999999993,0.0,0.982,9.0
0.047059059143066406,True,0.19999999999999996,0.0,0.981,9.0
0.0669088363647461,True,0.1,0.0,0.978,9.0
0.04658913612365723,True,0.9,0.0,0.981,10.0
0.046172142028808594,True,0.8,0.0,0.9805,10.0
0.05748414993286133,True,0.7,0.0,0.983,10.0
0.08452582359313965,True,0.6,0.0,0.984,10.0
0.06926512718200684,True,0.5,0.0,0.9795,10.0
0.04507112503051758,True,0.4,0.0,0.981,10.0
0.04594683647155762,True,0.29999999999999993,0.0,0.9855,10.0
0.09873390197753906,True,0.19999999999999996,0.0,0.986,10.0
0.05570101737976074,True,0.1,0.0,0.9835,10.0
0.07175898551940918,True,0.9,0.0,0.972,11.0
0.048593997955322266,True,0.8,0.0,0.976,11.0
0.04536104202270508,True,0.7,0.0,0.979,11.0
0.04440593719482422,True,0.6,0.0,0.9795,11.0
0.04328799247741699,True,0.5,0.0,0.9795,11.0
0.043376922607421875,True,0.4,0.0,0.98,11.0
0.047103166580200195,True,0.29999999999999993,0.0,0.9805,11.0
0.0500950813293457,True,0.19999999999999996,0.0,0.9805,11.0
0.04213881492614746,True,0.1,0.0,0.978,11.0
0.05111098289489746,True,0.9,0.0,0.982,12.0
0.06822896003723145,True,0.8,0.0,0.9845,12.0
0.04341602325439453,True,0.7,0.0,0.9845,12.0
0.06866788864135742,True,0.6,0.0,0.9845,12.0
0.04410505294799805,True,0.5,0.0,0.988,12.0
0.04364204406738281,True,0.4,0.0,0.9875,12.0
0.0644989013671875,True,0.29999999999999993,0.0,0.986,12.0
0.07125091552734375,True,0.19999999999999996,0.0,0.988,12.0
0.06954598426818848,True,0.1,0.0,0.983,12.0
0.04829001426696777,True,0.9,0.0,0.9765,13.0
0.0940089225769043,True,0.8,0.0,0.97,13.0
0.04576897621154785,True,0.7,0.0,0.977,13.0
0.044096946716308594,True,0.6,0.0,0.9755,13.0
0.06743001937866211,True,0.5,0.0,0.9745,13.0
0.07130599021911621,True,0.4,0.0,0.9735,13.0
0.08184385299682617,True,0.29999999999999993,0.0,0.9755,13.0
0.0469050407409668,True,0.19999999999999996,0.0,0.978,13.0
0.06380820274353027,True,0.1,0.0,0.9785,13.0
0.04709196090698242,True,0.9,0.0,0.9725,14.0
0.0755770206451416,True,0.8,0.0,0.9675,14.0
0.05022692680358887,True,0.7,0.0,0.975,14.0
0.0468449592590332,True,0.6,0.0,0.978,14.0
0.04603099822998047,True,0.5,0.0,0.977,14.0
0.04200100898742676,True,0.4,0.0,0.978,14.0
0.04373788833618164,True,0.29999999999999993,0.0,0.979,14.0
0.04486203193664551,True,0.19999999999999996,0.0,0.981,14.0
0.06465482711791992,True,0.1,0.0,0.9785,14.0
0.0723409652709961,True,0.9,0.0,0.9765,15.0
0.046105146408081055,True,0.8,0.0,0.975,15.0
0.05269789695739746,True,0.7,0.0,0.9765,15.0
0.04768991470336914,True,0.6,0.0,0.976,15.0
0.04433298110961914,True,0.5,0.0,0.9745,15.0
0.06673192977905273,True,0.4,0.0,0.977,15.0
0.06411600112915039,True,0.29999999999999993,0.0,0.976,15.0
0.06216788291931152,True,0.19999999999999996,0.0,0.9765,15.0
0.061630964279174805,True,0.1,0.0,0.9755,15.0
0.051184892654418945,True,0.9,0.0,0.9845,16.0
0.05693411827087402,True,0.8,0.0,0.982,16.0
0.04559206962585449,True,0.7,0.0,0.984,16.0
0.047335147857666016,True,0.6,0.0,0.9855,16.0
0.048861026763916016,True,0.5,0.0,0.9875,16.0
0.043144941329956055,True,0.4,0.0,0.987,16.0
0.0834660530090332,True,0.29999999999999993,0.0,0.9825,16.0
0.09152913093566895,True,0.19999999999999996,0.0,0.9885,16.0
0.04552292823791504,True,0.1,0.0,0.988,16.0
0.10185790061950684,True,0.9,0.0,0.982,17.0
0.04897499084472656,True,0.8,0.0,0.981,17.0
0.04442191123962402,True,0.7,0.0,0.976,17.0
0.05204319953918457,True,0.6,0.0,0.9765,17.0
0.045944929122924805,True,0.5,0.0,0.975,17.0
0.044302940368652344,True,0.4,0.0,0.9745,17.0
0.050050973892211914,True,0.29999999999999993,0.0,0.9775,17.0
0.04034113883972168,True,0.19999999999999996,0.0,0.977,17.0
0.11444902420043945,True,0.1,0.0,0.9805,17.0
0.06908082962036133,True,0.9,0.0,0.9815,18.0
0.08934998512268066,True,0.8,0.0,0.9755,18.0
0.06978607177734375,True,0.7,0.0,0.978,18.0
0.04546999931335449,True,0.6,0.0,0.9825,18.0
0.04759097099304199,True,0.5,0.0,0.98,18.0
0.043910980224609375,True,0.4,0.0,0.9795,18.0
0.04951000213623047,True,0.29999999999999993,0.0,0.9775,18.0
0.11256885528564453,True,0.19999999999999996,0.0,0.9775,18.0
0.0649418830871582,True,0.1,0.0,0.9705,18.0
0.04492378234863281,True,0.9,0.0,0.9665,19.0
0.09125614166259766,True,0.8,0.0,0.975,19.0
0.04739499092102051,True,0.7,0.0,0.976,19.0
0.06232285499572754,True,0.6,0.0,0.97,19.0
0.0431361198425293,True,0.5,0.0,0.976,19.0
0.04451584815979004,True,0.4,0.0,0.976,19.0
0.045410871505737305,True,0.29999999999999993,0.0,0.9755,19.0
0.043845176696777344,True,0.19999999999999996,0.0,0.979,19.0
0.04277491569519043,True,0.1,0.0,0.9745,19.0
0.04456901550292969,True,0.9,0.0,0.9585,20.0
0.06530284881591797,True,0.8,0.0,0.9645,20.0
0.04529905319213867,True,0.7,0.0,0.9715,20.0
0.08317399024963379,True,0.6,0.0,0.9735,20.0
0.04590582847595215,True,0.5,0.0,0.974,20.0
0.08992791175842285,True,0.4,0.0,0.975,20.0
0.13565421104431152,True,0.29999999999999993,0.0,0.976,20.0
0.046417951583862305,True,0.19999999999999996,0.0,0.98,20.0
0.0651860237121582,True,0.1,0.0,0.9795,20.0
0.05338287353515625,True,0.9,0.0,0.9845,21.0
0.04539799690246582,True,0.8,0.0,0.9855,21.0
0.04362797737121582,True,0.7,0.0,0.983,21.0
0.04233407974243164,True,0.6,0.0,0.984,21.0
0.049468040466308594,True,0.5,0.0,0.9855,21.0
0.04368305206298828,True,0.4,0.0,0.986,21.0
0.04303598403930664,True,0.29999999999999993,0.0,0.986,21.0
0.041654109954833984,True,0.19999999999999996,0.0,0.9865,21.0
0.04947400093078613,True,0.1,0.0,0.985,21.0
0.0459589958190918,True,0.9,0.0,0.988,22.0
0.04527688026428223,True,0.8,0.0,0.988,22.0
0.04863715171813965,True,0.7,0.0,0.9885,22.0
0.05374407768249512,True,0.6,0.0,0.989,22.0
0.048377037048339844,True,0.5,0.0,0.988,22.0
0.04210400581359863,True,0.4,0.0,0.9895,22.0
0.04523301124572754,True,0.29999999999999993,0.0,0.9895,22.0
0.04293394088745117,True,0.19999999999999996,0.0,0.9895,22.0
0.047781944274902344,True,0.1,0.0,0.984,22.0
0.0774238109588623,True,0.9,0.0,0.9665,23.0
0.13848400115966797,True,0.8,0.0,0.959,23.0
0.09782886505126953,True,0.7,0.0,0.9655,23.0
0.046211957931518555,True,0.6,0.0,0.9745,23.0
0.04227399826049805,True,0.5,0.0,0.9725,23.0
0.06904888153076172,True,0.4,0.0,0.97,23.0
0.08432793617248535,True,0.29999999999999993,0.0,0.9775,23.0
0.0402829647064209,True,0.19999999999999996,0.0,0.98,23.0
0.04308295249938965,True,0.1,0.0,0.9765,23.0
0.05669808387756348,True,0.9,0.0,0.986,24.0
0.04453396797180176,True,0.8,0.0,0.9835,24.0
0.04659700393676758,True,0.7,0.0,0.9865,24.0
0.06313705444335938,True,0.6,0.0,0.9845,24.0
0.07240414619445801,True,0.5,0.0,0.985,24.0
0.04730701446533203,True,0.4,0.0,0.9855,24.0
0.043467044830322266,True,0.29999999999999993,0.0,0.9865,24.0
0.0854640007019043,True,0.19999999999999996,0.0,0.9795,24.0
0.06415581703186035,True,0.1,0.0,0.984,24.0
0.11092591285705566,True,0.9,0.0,0.8815,25.0
0.04474496841430664,True,0.8,0.0,0.978,25.0
