comp_time,is_convex,nu,outlier_ratio,test_accuracy,trial
0.08391714096069336,True,0.9,0.0,0.986,0.0
0.08342504501342773,True,0.8,0.0,0.982,0.0
0.05648994445800781,True,0.7,0.0,0.989,0.0
0.05396103858947754,True,0.6,0.0,0.991,0.0
0.07661890983581543,True,0.5,0.0,0.985,0.0
0.0798501968383789,True,0.4,0.0,0.99,0.0
0.05499601364135742,True,0.29999999999999993,0.0,0.989,0.0
0.18264412879943848,True,0.19999999999999996,0.0,0.986,0.0
0.0780479907989502,True,0.1,0.0,0.988,0.0
0.20444679260253906,True,0.9,0.0,0.916,1.0
0.08392500877380371,True,0.8,0.0,0.975,1.0
0.05624890327453613,True,0.7,0.0,0.98,1.0
0.05292701721191406,True,0.6,0.0,0.98,1.0
0.10615015029907227,True,0.5,0.0,0.981,1.0
0.0535888671875,True,0.4,0.0,0.985,1.0
0.04535317420959473,True,0.29999999999999993,0.0,0.983,1.0
0.0733039379119873,True,0.19999999999999996,0.0,0.98,1.0
0.08231997489929199,True,0.1,0.0,0.981,1.0
0.09799885749816895,True,0.9,0.0,0.979,2.0
0.05418086051940918,True,0.8,0.0,0.979,2.0
0.07839798927307129,True,0.7,0.0,0.979,2.0
0.05023193359375,True,0.6,0.0,0.978,2.0
0.05528593063354492,True,0.5,0.0,0.976,2.0
0.0529780387878418,True,0.4,0.0,0.975,2.0
0.05155611038208008,True,0.29999999999999993,0.0,0.978,2.0
0.04804110527038574,True,0.19999999999999996,0.0,0.981,2.0
0.0448000431060791,True,0.1,0.0,0.976,2.0
0.08440709114074707,True,0.9,0.0,0.978,3.0
0.16782283782958984,True,0.8,0.0,0.968,3.0
0.05194592475891113,True,0.7,0.0,0.977,3.0
0.04905509948730469,True,0.6,0.0,0.98,3.0
0.05733799934387207,True,0.5,0.0,0.978,3.0
0.08141613006591797,True,0.4,0.0,0.98,3.0
0.04889798164367676,True,0.29999999999999993,0.0,0.979,3.0
0.06022500991821289,True,0.19999999999999996,0.0,0.977,3.0
0.05153298377990723,True,0.1,0.0,0.974,3.0
0.1827540397644043,True,0.9,0.0,0.98,4.0
0.056294918060302734,True,0.8,0.0,0.985,4.0
0.05528402328491211,True,0.7,0.0,0.98,4.0
0.08662796020507812,True,0.6,0.0,0.985,4.0
0.05667591094970703,True,0.5,0.0,0.981,4.0
0.049530029296875,True,0.4,0.0,0.974,4.0
0.0806879997253418,True,0.29999999999999993,0.0,0.979,4.0
0.051796913146972656,True,0.19999999999999996,0.0,0.984,4.0
0.08933496475219727,False,0.1,0.0,0.982,4.0
0.07651805877685547,True,0.9,0.0,0.965,5.0
0.0880591869354248,True,0.8,0.0,0.98,5.0
0.08800387382507324,True,0.7,0.0,0.981,5.0
0.10846900939941406,True,0.6,0.0,0.981,5.0
0.051583051681518555,True,0.5,0.0,0.984,5.0
0.08084392547607422,True,0.4,0.0,0.985,5.0
0.06743788719177246,True,0.29999999999999993,0.0,0.987,5.0
0.07262015342712402,True,0.19999999999999996,0.0,0.982,5.0
0.0984809398651123,True,0.1,0.0,0.98,5.0
0.08283591270446777,True,0.9,0.0,0.98,6.0
0.06376290321350098,True,0.8,0.0,0.978,6.0
0.0570979118347168,True,0.7,0.0,0.978,6.0
0.05509805679321289,True,0.6,0.0,0.981,6.0
0.08378291130065918,True,0.5,0.0,0.981,6.0
0.05249905586242676,True,0.4,0.0,0.982,6.0
0.04649090766906738,True,0.29999999999999993,0.0,0.98,6.0
