VaR,comp_time,nu,outlier_ratio,test_accuracy,tr-CVaR,trial
-7.069525925303803,0.06871700286865234,0.9,0.0,0.9785,-361.6591158181364,0.0
-6.203728651168421,0.0719919204711914,0.8,0.0,0.9785,-295.1352072194881,0.0
-5.514250952580902,0.0633089542388916,0.7,0.0,0.981,-235.62158287787386,0.0
-4.893584900962115,0.10577678680419922,0.6,0.0,0.9835,-183.97553768112257,0.0
-4.262373608363017,0.05442094802856445,0.5,0.0,0.981,-136.6493296705701,0.0
-3.905669302245658,0.10076594352722168,0.4,0.0,0.9805,-96.0771009326338,0.0
-3.414356992521692,0.10683989524841309,0.29999999999999993,0.0,0.9815,-59.6987586950131,0.0
-2.773706252987456,0.07694196701049805,0.19999999999999996,0.0,0.98,-30.020133362417802,0.0
-1.9271331205708282,0.08720612525939941,0.1,0.0,0.9755,-6.516599420554351,0.0
-6.674131033877522,0.061834096908569336,0.9,0.0,0.962,-337.46574848544947,1.0
-6.055743397795176,0.06111407279968262,0.8,0.0,0.974,-275.26516139573823,1.0
-4.904981313594564,0.06733489036560059,0.7,0.0,0.981,-221.38954633789933,1.0
-4.456686392712504,0.09384298324584961,0.6,0.0,0.9805,-174.58659523338815,1.0
-4.01844778377025,0.0699009895324707,0.5,0.0,0.9825,-132.05243620765052,1.0
-3.779835673267564,0.07154488563537598,0.4,0.0,0.983,-93.08108992586011,1.0
-3.223469831115776,0.10891103744506836,0.29999999999999993,0.0,0.982,-58.72860384594739,1.0
-2.64845254034222,0.10433197021484375,0.19999999999999996,0.0,0.983,-29.325822594475355,1.0
-1.376466672853277,0.13670802116394043,0.1,0.0,0.9635,-6.640642034672251,1.0
-6.847142277258118,0.1488327980041504,0.9,0.0,0.978,-377.74456373404115,2.0
2.9372698574410774,0.231003999710083,0.8,0.0,0.0195,368.76694838962453,2.0
3.5960339417664984,0.1701948642730713,0.7,0.0,0.0175,336.12579034728816,2.0
4.1025977112241,0.19749784469604492,0.6,0.0,0.0155,298.3669645390818,2.0
4.402261196282183,0.09326696395874023,0.5,0.0,0.017,255.12784703967307,2.0
4.898132943287172,0.13387203216552734,0.4,0.0,0.0155,208.54255929082203,2.0
5.3876795065804535,0.11474204063415527,0.29999999999999993,0.0,0.016,157.21825192781793,2.0
6.157364594415689,0.0893089771270752,0.19999999999999996,0.0,0.0145,99.4331295286641,2.0
6.8676510853447015,0.04799199104309082,0.1,0.0,0.021,34.55254663384005,2.0
-6.7315761528729485,0.07235097885131836,0.9,0.0,0.968,-332.68592427396567,3.0
-5.625082672841957,0.17298412322998047,0.8,0.0,0.973,-271.00759624060044,3.0
-4.956455932095606,0.1296839714050293,0.7,0.0,0.977,-217.34710519977006,3.0
-4.600592560628513,0.17208003997802734,0.6,0.0,0.9785,-169.35859819754722,3.0
-1.9191836005437681,0.35704803466796875,0.5,0.0,0.515,76.47607402202054,3.0
3.95712614342501,0.1523420810699463,0.4,0.0,0.042,181.97725354419615,3.0
4.446545637681921,0.159013032913208,0.29999999999999993,0.0,0.037,139.56799757058192,3.0
5.301928483461539,0.21535181999206543,0.19999999999999996,0.0,0.0255,92.68048920666261,3.0
7.797654213317994,0.08809304237365723,0.1,0.0,0.1955,44.91785109580142,3.0
-6.660633736471892,0.07086396217346191,0.9,0.0,0.98,-343.33761496686174,4.0
-5.982569388810704,0.06630897521972656,0.8,0.0,0.981,-280.8922674872561,4.0
-5.2226878225545335,0.08061385154724121,0.7,0.0,0.9825,-224.77107434709086,4.0
-4.7140726366772805,0.09808492660522461,0.6,0.0,0.9825,-175.15025514689225,4.0
-3.9503430571114575,0.09050416946411133,0.5,0.0,0.9825,-131.28167642251321,4.0
-3.498357324029826,0.11026191711425781,0.4,0.0,0.9825,-93.79081178904838,4.0
4.454818344305543,0.09344196319580078,0.29999999999999993,0.0,0.241,162.11810926519556,4.0
5.973480491797499,0.136671781539917,0.19999999999999996,0.0,0.021,95.01260702352243,4.0
6.72613400124061,0.07253003120422363,0.1,0.0,0.0325,33.66786595961977,4.0
-7.011424770330972,0.07046890258789062,0.9,0.0,0.9725,-356.7289401753625,5.0
-5.814712935219075,0.06222987174987793,0.8,0.0,0.9825,-290.22864324238486,5.0
-5.271289244049398,0.07732200622558594,0.7,0.0,0.9825,-234.18525341104228,5.0
-4.884154331835733,0.06750106811523438,0.6,0.0,0.9835,-183.27338806653466,5.0
-4.416450247680033,0.05303382873535156,0.5,0.0,0.9825,-136.5647613623103,5.0
-3.680145087129431,0.06788015365600586,0.4,0.0,0.9805,-95.84056660047715,5.0
-3.2588626803663225,0.07896089553833008,0.29999999999999993,0.0,0.9815,-61.23723989570322,5.0
-2.51509049406568,0.07655882835388184,0.19999999999999996,0.0,0.9825,-31.43878197539426,5.0
-1.9016707750898167,0.060028791427612305,0.1,0.0,0.976,-8.63129647377833,5.0
-7.4394220901511785,0.04947209358215332,0.9,0.0,0.9675,-382.9894404245462,6.0
-6.55294043282002,0.04681515693664551,0.8,0.0,0.9765,-313.0032358286091,6.0
-6.156370296067569,0.05526304244995117,0.7,0.0,0.98,-249.822703734326,6.0
-5.533763254146679,0.06485891342163086,0.6,0.0,0.983,-190.46138907922307,6.0
-4.482176852825524,0.07248806953430176,0.5,0.0,0.98,-140.47904442286347,6.0
-3.9100535438730346,0.04849696159362793,0.4,0.0,0.9805,-97.93028966668756,6.0
