comp_time,is_convex,nu,outlier_ratio,test_accuracy,trial
0.025966882705688477,True,0.9,0.0,0.983,0.0
0.023128032684326172,True,0.8,0.0,0.9835,0.0
0.02332305908203125,True,0.7,0.0,0.983,0.0
0.022948026657104492,True,0.6,0.0,0.9835,0.0
0.02083611488342285,True,0.5,0.0,0.9835,0.0
0.022691011428833008,True,0.4,0.0,0.9825,0.0
0.023432016372680664,True,0.29999999999999993,0.0,0.9845,0.0
0.020726919174194336,True,0.19999999999999996,0.0,0.9835,0.0
0.02182602882385254,True,0.1,0.0,0.9825,0.0
0.026086091995239258,True,0.9,0.0,0.969,1.0
0.018784046173095703,True,0.8,0.0,0.975,1.0
0.01953291893005371,True,0.7,0.0,0.979,1.0
0.021665096282958984,True,0.6,0.0,0.982,1.0
0.022420883178710938,True,0.5,0.0,0.982,1.0
0.0177919864654541,True,0.4,0.0,0.9845,1.0
0.02055215835571289,True,0.29999999999999993,0.0,0.9845,1.0
0.01794290542602539,True,0.19999999999999996,0.0,0.983,1.0
0.018950939178466797,True,0.1,0.0,0.981,1.0
0.02061605453491211,True,0.9,0.0,0.979,2.0
0.020601987838745117,True,0.8,0.0,0.982,2.0
0.019723892211914062,True,0.7,0.0,0.9845,2.0
0.02125406265258789,True,0.6,0.0,0.985,2.0
0.020216941833496094,True,0.5,0.0,0.9855,2.0
0.020101070404052734,True,0.4,0.0,0.986,2.0
0.018386125564575195,True,0.29999999999999993,0.0,0.9845,2.0
0.020012855529785156,True,0.19999999999999996,0.0,0.982,2.0
0.02001190185546875,True,0.1,0.0,0.9765,2.0
0.018846988677978516,True,0.9,0.0,0.968,3.0
0.019882917404174805,True,0.8,0.0,0.975,3.0
0.02009105682373047,True,0.7,0.0,0.9765,3.0
0.020483970642089844,True,0.6,0.0,0.979,3.0
0.01815509796142578,True,0.5,0.0,0.9825,3.0
0.01869797706604004,True,0.4,0.0,0.9795,3.0
0.01862502098083496,True,0.29999999999999993,0.0,0.984,3.0
0.0219118595123291,True,0.19999999999999996,0.0,0.981,3.0
0.0170440673828125,True,0.1,0.0,0.983,3.0
0.019951820373535156,True,0.9,0.0,0.982,4.0
0.021528959274291992,True,0.8,0.0,0.9825,4.0
0.020763874053955078,True,0.7,0.0,0.983,4.0
0.02001786231994629,True,0.6,0.0,0.9815,4.0
0.019009113311767578,True,0.5,0.0,0.983,4.0
0.01945805549621582,True,0.4,0.0,0.982,4.0
0.018141984939575195,True,0.29999999999999993,0.0,0.9825,4.0
0.0186920166015625,True,0.19999999999999996,0.0,0.981,4.0
0.019952058792114258,True,0.1,0.0,0.9785,4.0
0.019735097885131836,True,0.9,0.0,0.9795,5.0
0.022214889526367188,True,0.8,0.0,0.982,5.0
0.022589921951293945,True,0.7,0.0,0.9835,5.0
0.018725872039794922,True,0.6,0.0,0.9835,5.0
0.018266916275024414,True,0.5,0.0,0.9835,5.0
0.021441936492919922,True,0.4,0.0,0.9815,5.0
0.019230127334594727,True,0.29999999999999993,0.0,0.9845,5.0
0.01935601234436035,True,0.19999999999999996,0.0,0.9825,5.0
0.017915964126586914,True,0.1,0.0,0.9815,5.0
0.020472049713134766,True,0.9,0.0,0.9725,6.0
0.01920008659362793,True,0.8,0.0,0.9805,6.0
0.01859307289123535,True,0.7,0.0,0.98,6.0
0.01930379867553711,True,0.6,0.0,0.984,6.0
0.021862030029296875,True,0.5,0.0,0.9825,6.0
0.02045583724975586,True,0.4,0.0,0.9815,6.0
0.021113872528076172,True,0.29999999999999993,0.0,0.982,6.0
0.023488998413085938,True,0.19999999999999996,0.0,0.9825,6.0
0.018182992935180664,True,0.1,0.0,0.9805,6.0
0.021032094955444336,True,0.9,0.0,0.98,7.0
0.020653963088989258,True,0.8,0.0,0.978,7.0
0.0206301212310791,True,0.7,0.0,0.9765,7.0
0.018172025680541992,True,0.6,0.0,0.9735,7.0
0.019498109817504883,True,0.5,0.0,0.9785,7.0
0.019401073455810547,True,0.4,0.0,0.978,7.0
0.01879405975341797,True,0.29999999999999993,0.0,0.978,7.0
0.01839280128479004,True,0.19999999999999996,0.0,0.9795,7.0
0.02030801773071289,True,0.1,0.0,0.9815,7.0
0.019627809524536133,True,0.9,0.0,0.987,8.0
0.020951032638549805,True,0.8,0.0,0.982,8.0
0.020750999450683594,True,0.7,0.0,0.987,8.0
0.019584178924560547,True,0.6,0.0,0.984,8.0
0.018036842346191406,True,0.5,0.0,0.9855,8.0
0.017825841903686523,True,0.4,0.0,0.985,8.0
0.01966404914855957,True,0.29999999999999993,0.0,0.9855,8.0
0.020076990127563477,True,0.19999999999999996,0.0,0.9835,8.0
0.01750802993774414,True,0.1,0.0,0.983,8.0
0.021226882934570312,True,0.9,0.0,0.9805,9.0
0.02113199234008789,True,0.8,0.0,0.981,9.0
0.018826007843017578,True,0.7,0.0,0.9835,9.0
0.018132925033569336,True,0.6,0.0,0.9815,9.0
0.018689870834350586,True,0.5,0.0,0.9835,9.0
0.026522159576416016,True,0.4,0.0,0.9845,9.0
0.019025087356567383,True,0.29999999999999993,0.0,0.982,9.0
0.01794910430908203,True,0.19999999999999996,0.0,0.981,9.0
0.021320104598999023,True,0.1,0.0,0.977,9.0
0.02264690399169922,True,0.9,0.0,0.984,10.0
0.021335840225219727,True,0.8,0.0,0.984,10.0
0.02158498764038086,True,0.7,0.0,0.985,10.0
0.021960020065307617,True,0.6,0.0,0.9845,10.0
0.01976490020751953,True,0.5,0.0,0.9835,10.0
0.019709110260009766,True,0.4,0.0,0.984,10.0
0.020390033721923828,True,0.29999999999999993,0.0,0.9855,10.0
0.021270036697387695,True,0.19999999999999996,0.0,0.9845,10.0
0.022692203521728516,True,0.1,0.0,0.984,10.0
0.02104496955871582,True,0.9,0.0,0.979,11.0
0.023122072219848633,True,0.8,0.0,0.979,11.0
0.022641897201538086,True,0.7,0.0,0.98,11.0
0.018818140029907227,True,0.6,0.0,0.98,11.0
0.01947808265686035,True,0.5,0.0,0.9805,11.0
0.02115488052368164,True,0.4,0.0,0.979,11.0
0.017986059188842773,True,0.29999999999999993,0.0,0.98,11.0
0.021985769271850586,True,0.19999999999999996,0.0,0.979,11.0
0.019199132919311523,True,0.1,0.0,0.9785,11.0
0.021093130111694336,True,0.9,0.0,0.986,12.0
0.020557880401611328,True,0.8,0.0,0.9875,12.0
0.018847942352294922,True,0.7,0.0,0.987,12.0
0.020144939422607422,True,0.6,0.0,0.9875,12.0
0.01927495002746582,True,0.5,0.0,0.987,12.0
0.019298791885375977,True,0.4,0.0,0.987,12.0
0.01858997344970703,True,0.29999999999999993,0.0,0.9845,12.0
0.019164085388183594,True,0.19999999999999996,0.0,0.9875,12.0
0.019054889678955078,True,0.1,0.0,0.982,12.0
0.0189208984375,True,0.9,0.0,0.9765,13.0
0.019351959228515625,True,0.8,0.0,0.979,13.0
0.024760007858276367,True,0.7,0.0,0.9775,13.0
0.018642902374267578,True,0.6,0.0,0.9755,13.0
0.019201040267944336,True,0.5,0.0,0.9785,13.0
0.020535945892333984,True,0.4,0.0,0.978,13.0
0.01892399787902832,True,0.29999999999999993,0.0,0.9755,13.0
0.01858997344970703,True,0.19999999999999996,0.0,0.9775,13.0
0.01836109161376953,True,0.1,0.0,0.978,13.0
0.021506071090698242,True,0.9,0.0,0.975,14.0
0.018850088119506836,True,0.8,0.0,0.972,14.0
0.021835803985595703,True,0.7,0.0,0.977,14.0
0.022021055221557617,True,0.6,0.0,0.978,14.0
0.019170045852661133,True,0.5,0.0,0.978,14.0
0.01806807518005371,True,0.4,0.0,0.979,14.0
0.01833200454711914,True,0.29999999999999993,0.0,0.978,14.0
0.021864891052246094,True,0.19999999999999996,0.0,0.981,14.0
0.018645048141479492,True,0.1,0.0,0.98,14.0
0.020689010620117188,True,0.9,0.0,0.9745,15.0
0.02048206329345703,True,0.8,0.0,0.9755,15.0
0.02129387855529785,True,0.7,0.0,0.9765,15.0
0.020328044891357422,True,0.6,0.0,0.977,15.0
0.018703937530517578,True,0.5,0.0,0.9745,15.0
0.022367000579833984,True,0.4,0.0,0.9765,15.0
0.019921064376831055,True,0.29999999999999993,0.0,0.975,15.0
0.017006874084472656,True,0.19999999999999996,0.0,0.9735,15.0
0.018815040588378906,True,0.1,0.0,0.971,15.0
0.022315025329589844,True,0.9,0.0,0.985,16.0
0.024925947189331055,True,0.8,0.0,0.982,16.0
0.020213842391967773,True,0.7,0.0,0.9835,16.0
0.020668983459472656,True,0.6,0.0,0.9865,16.0
0.021477937698364258,True,0.5,0.0,0.9875,16.0
0.017898082733154297,True,0.4,0.0,0.987,16.0
0.019758939743041992,True,0.29999999999999993,0.0,0.985,16.0
0.021570205688476562,True,0.19999999999999996,0.0,0.988,16.0
0.0219881534576416,True,0.1,0.0,0.9875,16.0
0.019596099853515625,True,0.9,0.0,0.9745,17.0
0.028812885284423828,True,0.8,0.0,0.9815,17.0
0.019109010696411133,True,0.7,0.0,0.9765,17.0
0.019356966018676758,True,0.6,0.0,0.9765,17.0
0.02123403549194336,True,0.5,0.0,0.9745,17.0
0.019582033157348633,True,0.4,0.0,0.974,17.0
0.01907491683959961,True,0.29999999999999993,0.0,0.9765,17.0
0.01753687858581543,True,0.19999999999999996,0.0,0.9745,17.0
0.021953105926513672,True,0.1,0.0,0.9765,17.0
0.02227306365966797,True,0.9,0.0,0.9815,18.0
0.023131847381591797,True,0.8,0.0,0.977,18.0
0.018774986267089844,True,0.7,0.0,0.978,18.0
0.021420955657958984,True,0.6,0.0,0.981,18.0
0.020709991455078125,True,0.5,0.0,0.979,18.0
0.018645048141479492,True,0.4,0.0,0.978,18.0
0.023751020431518555,True,0.29999999999999993,0.0,0.978,18.0
0.018754959106445312,True,0.19999999999999996,0.0,0.9735,18.0
0.018439054489135742,True,0.1,0.0,0.974,18.0
0.019843101501464844,True,0.9,0.0,0.969,19.0
0.021168947219848633,True,0.8,0.0,0.975,19.0
0.020541906356811523,True,0.7,0.0,0.977,19.0
0.018982887268066406,True,0.6,0.0,0.9755,19.0
0.0196840763092041,True,0.5,0.0,0.9755,19.0
0.020406007766723633,True,0.4,0.0,0.9765,19.0
0.018052101135253906,True,0.29999999999999993,0.0,0.9765,19.0
0.019552946090698242,True,0.19999999999999996,0.0,0.979,19.0
0.020743131637573242,True,0.1,0.0,0.9785,19.0
0.02022695541381836,True,0.9,0.0,0.9605,20.0
0.01905512809753418,True,0.8,0.0,0.971,20.0
0.019948959350585938,True,0.7,0.0,0.9735,20.0
0.02002406120300293,True,0.6,0.0,0.9745,20.0
0.02236795425415039,True,0.5,0.0,0.9795,20.0
0.01807689666748047,True,0.4,0.0,0.98,20.0
0.019608020782470703,True,0.29999999999999993,0.0,0.9795,20.0
0.01894998550415039,True,0.19999999999999996,0.0,0.98,20.0
0.020173072814941406,True,0.1,0.0,0.9815,20.0
0.02089715003967285,True,0.9,0.0,0.9845,21.0
0.02268218994140625,True,0.8,0.0,0.986,21.0
0.020618200302124023,True,0.7,0.0,0.983,21.0
0.01879715919494629,True,0.6,0.0,0.9835,21.0
0.03324317932128906,True,0.5,0.0,0.986,21.0
0.019646883010864258,True,0.4,0.0,0.986,21.0
0.019613027572631836,True,0.29999999999999993,0.0,0.9855,21.0
0.017216205596923828,True,0.19999999999999996,0.0,0.985,21.0
0.017598867416381836,True,0.1,0.0,0.9865,21.0
0.02073502540588379,True,0.9,0.0,0.9865,22.0
0.020303010940551758,True,0.8,0.0,0.989,22.0
0.02237391471862793,True,0.7,0.0,0.988,22.0
0.021342992782592773,True,0.6,0.0,0.989,22.0
0.020205020904541016,True,0.5,0.0,0.9895,22.0
0.018131017684936523,True,0.4,0.0,0.9895,22.0
0.018207073211669922,True,0.29999999999999993,0.0,0.989,22.0
0.017808914184570312,True,0.19999999999999996,0.0,0.99,22.0
0.02377796173095703,True,0.1,0.0,0.9845,22.0
0.021113872528076172,True,0.9,0.0,0.9685,23.0
0.018702030181884766,True,0.8,0.0,0.975,23.0
0.02272796630859375,True,0.7,0.0,0.9755,23.0
0.019869089126586914,True,0.6,0.0,0.974,23.0
0.01886892318725586,True,0.5,0.0,0.9715,23.0
0.020924091339111328,True,0.4,0.0,0.974,23.0
0.019507884979248047,True,0.29999999999999993,0.0,0.9775,23.0
0.017873048782348633,True,0.19999999999999996,0.0,0.98,23.0
0.017641067504882812,True,0.1,0.0,0.9765,23.0
0.020370006561279297,True,0.9,0.0,0.987,24.0
0.020004987716674805,True,0.8,0.0,0.9845,24.0
0.019285202026367188,True,0.7,0.0,0.986,24.0
0.019843101501464844,True,0.6,0.0,0.986,24.0
0.02500176429748535,True,0.5,0.0,0.986,24.0
0.019794940948486328,True,0.4,0.0,0.9855,24.0
0.01771092414855957,True,0.29999999999999993,0.0,0.9865,24.0
0.01769089698791504,True,0.19999999999999996,0.0,0.9855,24.0
0.01680612564086914,True,0.1,0.0,0.9855,24.0
0.02244400978088379,True,0.9,0.0,0.979,25.0
0.019999027252197266,True,0.8,0.0,0.978,25.0
0.02156996726989746,True,0.7,0.0,0.9775,25.0
0.021615028381347656,True,0.6,0.0,0.982,25.0
0.02079606056213379,True,0.5,0.0,0.9835,25.0
0.019355058670043945,True,0.4,0.0,0.983,25.0
0.01917409896850586,True,0.29999999999999993,0.0,0.984,25.0
0.0228729248046875,True,0.19999999999999996,0.0,0.983,25.0
0.01882481575012207,True,0.1,0.0,0.98,25.0
0.02356100082397461,True,0.9,0.0,0.979,26.0
0.023563146591186523,True,0.8,0.0,0.9805,26.0
0.02235698699951172,True,0.7,0.0,0.9825,26.0
0.020968914031982422,True,0.6,0.0,0.9805,26.0
0.02004694938659668,True,0.5,0.0,0.9825,26.0
0.020086050033569336,True,0.4,0.0,0.9825,26.0
0.02163100242614746,True,0.29999999999999993,0.0,0.9825,26.0
0.018535137176513672,True,0.19999999999999996,0.0,0.9845,26.0
0.018386125564575195,True,0.1,0.0,0.9815,26.0
0.021363019943237305,True,0.9,0.0,0.9805,27.0
0.02041792869567871,True,0.8,0.0,0.9815,27.0
0.018397808074951172,True,0.7,0.0,0.98,27.0
0.021003007888793945,True,0.6,0.0,0.9805,27.0
0.02102804183959961,True,0.5,0.0,0.9805,27.0
0.01949596405029297,True,0.4,0.0,0.9805,27.0
0.018188953399658203,True,0.29999999999999993,0.0,0.981,27.0
0.018595218658447266,True,0.19999999999999996,0.0,0.9805,27.0
0.017885923385620117,True,0.1,0.0,0.979,27.0
0.0208890438079834,True,0.9,0.0,0.969,28.0
0.021018028259277344,True,0.8,0.0,0.977,28.0
0.01977992057800293,True,0.7,0.0,0.975,28.0
0.018811941146850586,True,0.6,0.0,0.9765,28.0
0.018592119216918945,True,0.5,0.0,0.9765,28.0
0.01764512062072754,True,0.4,0.0,0.978,28.0
0.019556045532226562,True,0.29999999999999993,0.0,0.977,28.0
0.021628141403198242,True,0.19999999999999996,0.0,0.9775,28.0
0.021591901779174805,True,0.1,0.0,0.974,28.0
0.021409988403320312,True,0.9,0.0,0.9745,29.0
0.020948171615600586,True,0.8,0.0,0.977,29.0
0.020012855529785156,True,0.7,0.0,0.9765,29.0
0.022411823272705078,True,0.6,0.0,0.9755,29.0
0.0186917781829834,True,0.5,0.0,0.9765,29.0
0.018455982208251953,True,0.4,0.0,0.9755,29.0
0.021461963653564453,True,0.29999999999999993,0.0,0.977,29.0
0.018435955047607422,True,0.19999999999999996,0.0,0.9775,29.0
0.017633914947509766,True,0.1,0.0,0.9745,29.0
0.023965120315551758,True,0.9,0.0,0.979,30.0
0.021472930908203125,True,0.8,0.0,0.975,30.0
0.019005775451660156,True,0.7,0.0,0.98,30.0
0.01882791519165039,True,0.6,0.0,0.9795,30.0
0.021448135375976562,True,0.5,0.0,0.98,30.0
0.017644166946411133,True,0.4,0.0,0.98,30.0
0.01893305778503418,True,0.29999999999999993,0.0,0.9805,30.0
0.01746511459350586,True,0.19999999999999996,0.0,0.9775,30.0
0.022265195846557617,True,0.1,0.0,0.9775,30.0
0.021223068237304688,True,0.9,0.0,0.9795,31.0
0.02042412757873535,True,0.8,0.0,0.9775,31.0
0.023134946823120117,True,0.7,0.0,0.977,31.0
0.020795822143554688,True,0.6,0.0,0.9775,31.0
0.01926398277282715,True,0.5,0.0,0.9805,31.0
0.018366098403930664,True,0.4,0.0,0.9805,31.0
0.019710063934326172,True,0.29999999999999993,0.0,0.98,31.0
0.018475055694580078,True,0.19999999999999996,0.0,0.9795,31.0
0.01832294464111328,True,0.1,0.0,0.975,31.0
0.055197954177856445,True,0.9,0.0,0.977,32.0
0.019348859786987305,True,0.8,0.0,0.9805,32.0
0.019849061965942383,True,0.7,0.0,0.977,32.0
0.020030975341796875,True,0.6,0.0,0.978,32.0
0.020473003387451172,True,0.5,0.0,0.9815,32.0
0.01731705665588379,True,0.4,0.0,0.982,32.0
0.022864103317260742,True,0.29999999999999993,0.0,0.9825,32.0
0.01950693130493164,True,0.19999999999999996,0.0,0.9815,32.0
0.01963210105895996,True,0.1,0.0,0.978,32.0
0.01945805549621582,True,0.9,0.0,0.9835,33.0
0.02128005027770996,True,0.8,0.0,0.9855,33.0
0.02014613151550293,True,0.7,0.0,0.986,33.0
0.01935887336730957,True,0.6,0.0,0.986,33.0
0.018890857696533203,True,0.5,0.0,0.9845,33.0
0.02147197723388672,True,0.4,0.0,0.985,33.0
0.019030094146728516,True,0.29999999999999993,0.0,0.9865,33.0
0.023168087005615234,True,0.19999999999999996,0.0,0.985,33.0
0.0227048397064209,True,0.1,0.0,0.986,33.0
0.019662141799926758,True,0.9,0.0,0.985,34.0
0.02332615852355957,True,0.8,0.0,0.986,34.0
0.021893978118896484,True,0.7,0.0,0.986,34.0
0.01955890655517578,True,0.6,0.0,0.9855,34.0
0.021457910537719727,True,0.5,0.0,0.986,34.0
0.01789402961730957,True,0.4,0.0,0.9855,34.0
0.01747894287109375,True,0.29999999999999993,0.0,0.9855,34.0
0.018936872482299805,True,0.19999999999999996,0.0,0.985,34.0
0.018339872360229492,True,0.1,0.0,0.984,34.0
0.022728919982910156,True,0.9,0.0,0.974,35.0
0.02143692970275879,True,0.8,0.0,0.9825,35.0
0.018730878829956055,True,0.7,0.0,0.983,35.0
0.02410411834716797,True,0.6,0.0,0.9755,35.0
0.021586894989013672,True,0.5,0.0,0.9795,35.0
0.0195770263671875,True,0.4,0.0,0.9825,35.0
0.019057035446166992,True,0.29999999999999993,0.0,0.986,35.0
0.01880502700805664,True,0.19999999999999996,0.0,0.9825,35.0
0.018156051635742188,True,0.1,0.0,0.9805,35.0
0.01998305320739746,True,0.9,0.0,0.983,36.0
0.020478010177612305,True,0.8,0.0,0.982,36.0
0.018898963928222656,True,0.7,0.0,0.983,36.0
0.019833087921142578,True,0.6,0.0,0.983,36.0
0.022494077682495117,True,0.5,0.0,0.983,36.0
0.018373966217041016,True,0.4,0.0,0.9825,36.0
0.018695831298828125,True,0.29999999999999993,0.0,0.984,36.0
0.017022132873535156,True,0.19999999999999996,0.0,0.9845,36.0
0.01980900764465332,True,0.1,0.0,0.969,36.0
0.020342111587524414,True,0.9,0.0,0.984,37.0
0.01903700828552246,True,0.8,0.0,0.985,37.0
0.019440889358520508,True,0.7,0.0,0.985,37.0
0.019987106323242188,True,0.6,0.0,0.984,37.0
0.019305944442749023,True,0.5,0.0,0.985,37.0
0.01689600944519043,True,0.4,0.0,0.9855,37.0
0.01715993881225586,True,0.29999999999999993,0.0,0.9845,37.0
0.018290996551513672,True,0.19999999999999996,0.0,0.985,37.0
0.02071380615234375,True,0.1,0.0,0.9845,37.0
0.02377915382385254,True,0.9,0.0,0.988,38.0
0.020654916763305664,True,0.8,0.0,0.988,38.0
0.019999980926513672,True,0.7,0.0,0.988,38.0
0.01865220069885254,True,0.6,0.0,0.988,38.0
0.019693851470947266,True,0.5,0.0,0.9895,38.0
